 1.00000E-01, 1.95021E+28
 2.00000E-01, 3.70434E+28
 3.00000E-01, 3.16753E+28
 4.00000E-01, 2.52875E+28
 5.00000E-01, 1.98408E+28
 6.00000E-01, 1.53488E+28
 7.00000E-01, 1.16626E+28
 8.00000E-01, 8.64324E+27
 9.00000E-01, 6.17442E+27
 1.00000E+00, 4.15983E+27
 1.10000E+00, 2.51990E+27
 1.20000E+00, 1.18892E+27
 1.30000E+00, 1.12574E+26
 1.40000E+00,-7.53975E+26
 1.50000E+00,-1.44776E+27
 1.60000E+00,-1.99939E+27
 1.70000E+00,-2.43451E+27
 1.80000E+00,-2.77345E+27
 1.90000E+00,-3.03300E+27
 2.00000E+00,-3.22795E+27
 2.10000E+00,-3.37007E+27
 2.20000E+00,-3.46905E+27
 2.30000E+00,-3.53286E+27
 2.40000E+00,-3.56808E+27
 2.50000E+00,-3.58013E+27
 2.60000E+00,-3.57350E+27
 2.70000E+00,-3.55188E+27
 2.80000E+00,-3.51827E+27
 2.90000E+00,-3.47518E+27
 3.00000E+00,-3.42464E+27
 3.10000E+00,-3.36836E+27
 3.20000E+00,-3.30770E+27
 3.30000E+00,-3.24380E+27
 3.40000E+00,-3.17759E+27
 3.50000E+00,-3.10983E+27
 3.60000E+00,-3.04111E+27
 3.70000E+00,-2.97195E+27
 3.80000E+00,-2.90274E+27
 3.90000E+00,-2.83382E+27
 4.00000E+00,-2.76543E+27
 4.10000E+00,-2.69779E+27
 4.20000E+00,-2.63106E+27
 4.30000E+00,-2.56535E+27
 4.40000E+00,-2.50079E+27
 4.50000E+00,-2.43742E+27
 4.60000E+00,-2.37532E+27
 4.70000E+00,-2.31452E+27
 4.80000E+00,-2.25504E+27
 4.90000E+00,-2.19690E+27
 5.00000E+00,-2.14009E+27
 5.10000E+00,-2.08461E+27
 5.20000E+00,-2.03046E+27
 5.30000E+00,-1.97763E+27
 5.40000E+00,-1.92610E+27
 5.50000E+00,-1.87585E+27
 5.60000E+00,-1.82686E+27
 5.70000E+00,-1.77911E+27
 5.80000E+00,-1.73295E+27
 5.90000E+00,-1.68830E+27
 6.00000E+00,-1.64471E+27
 6.10000E+00,-1.60179E+27
 6.20000E+00,-1.55959E+27
 6.30000E+00,-1.51847E+27
 6.40000E+00,-1.47846E+27
 6.50000E+00,-1.43952E+27
 6.60000E+00,-1.40162E+27
 6.70000E+00,-1.36474E+27
 6.80000E+00,-1.32883E+27
 6.90000E+00,-1.29388E+27
 7.00000E+00,-1.25985E+27
 7.10000E+00,-1.22672E+27
 7.20000E+00,-1.19448E+27
 7.30000E+00,-1.16308E+27
 7.40000E+00,-1.13251E+27
 7.50000E+00,-1.10275E+27
 7.60000E+00,-1.07377E+27
 7.70000E+00,-1.04555E+27
 7.80000E+00,-1.01808E+27
 7.90000E+00,-9.91333E+26
 8.00000E+00,-9.65493E+26
 8.10000E+00,-9.40324E+26
 8.20000E+00,-9.15586E+26
 8.30000E+00,-8.91485E+26
 8.40000E+00,-8.68025E+26
 8.50000E+00,-8.45188E+26
 8.60000E+00,-8.22957E+26
 8.70000E+00,-8.01313E+26
 8.80000E+00,-7.80243E+26
 8.90000E+00,-7.59729E+26
 9.00000E+00,-7.39757E+26
 9.10000E+00,-7.20314E+26
 9.20000E+00,-7.01383E+26
 9.30000E+00,-6.82952E+26
 9.40000E+00,-6.65005E+26
 9.50000E+00,-6.47532E+26
 9.60000E+00,-6.30518E+26
 9.70000E+00,-6.13953E+26
 9.80000E+00,-5.97824E+26
 9.90000E+00,-5.82118E+26
 1.00000E+01,-5.66824E+26
 1.01000E+01,-5.51934E+26
 1.02000E+01,-5.37435E+26
 1.03000E+01,-5.23316E+26
 1.04000E+01,-5.09569E+26
 1.05000E+01,-4.96183E+26
 1.06000E+01,-4.83149E+26
 1.07000E+01,-4.70457E+26
 1.08000E+01,-4.58098E+26
 1.09000E+01,-4.46065E+26
 1.10000E+01,-4.34349E+26
 1.11000E+01,-4.22941E+26
 1.12000E+01,-4.11831E+26
 1.13000E+01,-4.01013E+26
 1.14000E+01,-3.90479E+26
 1.15000E+01,-3.80222E+26
 1.16000E+01,-3.70233E+26
 1.17000E+01,-3.60508E+26
 1.18000E+01,-3.51038E+26
 1.19000E+01,-3.41818E+26
 1.20000E+01,-3.32839E+26
 1.21000E+01,-3.24096E+26
 1.22000E+01,-3.15583E+26
 1.23000E+01,-3.07293E+26
 1.24000E+01,-2.99221E+26
 1.25000E+01,-2.91362E+26
 1.26000E+01,-2.83768E+26
 1.27000E+01,-2.76372E+26
 1.28000E+01,-2.69102E+26
 1.29000E+01,-2.62019E+26
 1.30000E+01,-2.55125E+26
 1.31000E+01,-2.48414E+26
 1.32000E+01,-2.41880E+26
 1.33000E+01,-2.35519E+26
 1.34000E+01,-2.29326E+26
 1.35000E+01,-2.23297E+26
 1.36000E+01,-2.17427E+26
 1.37000E+01,-2.11712E+26
 1.38000E+01,-2.06149E+26
 1.39000E+01,-2.00731E+26
 1.40000E+01,-1.95457E+26
 1.41000E+01,-1.90321E+26
